500 250000
454 197 899
397 80 28
400 397 144
332 228 706
463 83 844
265 372 20
484 389 495
86 189 269
421 319 413
308 223 196
387 499 927
156 29 56
250 421 312
381 356 69
385 352 159
273 415 210
181 156 805
495 461 424
29 3 314
471 317 801
475 134 165
325 86 37
473 210 4
431 227 988
71 496 729
108 121 553
166 435 989
393 427 12
171 321 468
147 60 473
452 418 368
388 461 824
56 356 154
28 170 88
428 358 411
52 353 179
147 299 23
17 152 548
373 6 705
99 399 313
91 325 893
136 490 83
290 278 492
343 59 871
264 222 590
296 182 426
411 249 739
151 264 51
73 193 150
165 432 178
207 236 635
457 52 767
368 88 272
129 173 997
475 127 355
200 150 297
402 159 611
327 156 828
324 246 974
374 244 294
43 126 487
200 67 19
380 88 912
368 417 532
226 185 654
374 105 44
406 109 820
61 138 119
255 221 751
378 116 902
308 303 129
391 152 200
330 281 758
418 332 756
75 370 712
272 345 950
269 254 299
256 218 747
436 455 481
47 138 305
62 230 478
259 279 669
125 160 630
317 354 309
195 148 411
318 66 635
187 101 336
231 17 655
58 203 800
203 419 793
212 210 505
238 373 676
463 126 900
57 447 536
146 165 141
59 6 891
224 429 803
331 444 2
294 406 962
26 173 677
351 474 439
307 283 533
402 0 449
211 175 689
210 378 594
151 103 755
17 328 351
64 394 115
89 22 47
479 452 778
482 183 915
420 29 946
369 404 146
169 152 1
217 66 601
337 36 671
45 321 326
398 218 251
95 312 379
436 49 240
189 148 698
393 251 951
12 251 30
87 107 398
125 412 138
137 177 969
436 472 166
68 174 195
426 31 999
454 219 546
155 189 157
418 467 109
176 338 215
483 227 241
141 319 570
333 119 687
151 484 572
277 285 942
193 83 743
35 224 141
85 479 264
5 446 869
136 134 176
16 294 600
81 425 364
286 463 197
425 26 718
304 308 831
257 175 783
478 245 822
64 144 358
495 297 340
318 374 254
241 237 683
423 269 13
404 131 851
291 92 414
295 207 680
447 12 272
397 88 970
17 168 622
134 22 157
263 400 770
123 277 412
362 170 618
345 316 871
8 394 794
10 167 794
179 6 94
226 366 777
125 175 655
426 38 670
79 26 434
196 157 504
393 332 627
395 405 139
486 446 462
346 264 832
272 322 925
177 358 899
122 108 901
470 157 510
495 245 394
427 336 246
1 475 174
324 487 359
265 398 274
14 193 470
68 215 727
265 155 647
47 456 414
272 279 987
472 273 760
256 369 714
237 371 658
40 399 176
209 479 999
493 406 825
77 140 888
414 430 194
159 94 16
181 298 896
21 302 130
316 154 635
14 469 637
419 499 242
49 393 192
384 192 143
346 52 368
294 343 691
180 60 568
131 374 755
306 246 368
408 79 397
24 267 16
233 299 152
237 100 758
481 51 873
447 413 865
343 34 604
140 386 33
191 202 788
392 203 210
88 434 808
470 373 173
37 188 850
319 132 416
322 53 756
107 458 155
204 423 502
106 270 299
464 119 71
465 92 531
261 433 105
460 313 76
431 95 907
460 37 565
303 406 509
114 80 896
413 166 198
280 155 39
274 184 952
164 456 143
200 232 815
144 376 676
282 438 234
252 106 434
369 479 541
180 465 618
424 86 661
52 396 348
156 297 223
335 256 624
225 443 190
142 464 642
262 4 598
41 302 671
435 398 34
59 323 19
301 12 548
262 286 616
471 340 991
37 76 3
398 57 307
322 427 494
146 135 868
65 382 715
477 420 692
35 120 176
203 103 365
17 493 252
113 142 259
118 226 515
78 71 735
289 119 544
450 440 802
230 345 928
426 449 425
65 468 112
386 160 932
414 306 114
413 243 624
200 121 608
254 44 811
167 60 773
73 30 511
457 311 571
48 440 336
194 0 454
257 61 973
371 421 550
461 79 259
115 334 149
96 272 387
176 462 780
193 84 768
17 171 332
312 297 976
112 90 409
26 193 61
209 498 12
317 356 923
446 217 759
196 444 340
312 132 890
10 243 912
78 189 323
7 430 188
402 432 88
464 433 360
23 300 975
401 104 869
31 84 103
250 74 301
292 283 427
449 443 165
197 74 192
171 260 325
310 459 165
133 270 604
277 382 341
386 244 495
390 84 363
239 140 760
488 361 986
84 164 443
381 189 428
106 216 664
287 316 187
79 46 762
459 369 592
449 36 470
117 246 773
7 234 794
188 412 175
344 276 686
308 96 996
148 329 743
41 276 45
238 463 126
51 324 476
17 335 249
79 337 692
391 201 663
415 84 445
494 453 15
18 184 370
191 276 998
459 81 911
258 19 343
303 239 744
102 244 919
46 90 429
51 48 874
65 451 955
14 277 793
349 441 706
202 25 562
169 470 819
482 59 966
393 166 354
128 47 344
116 193 423
172 222 34
163 156 994
15 284 90
36 134 125
19 98 688
31 217 342
173 208 488
21 77 978
408 472 93
368 73 907
65 44 838
444 235 743
14 32 754
155 366 534
71 203 69
91 444 407
326 7 739
237 51 988
286 71 22
120 443 896
379 7 572
72 174 632
405 87 179
496 389 747
456 303 78
93 268 657
34 459 110
195 227 586
401 101 434
70 4 115
85 165 293
112 205 991
194 155 678
110 204 190
451 343 84
370 52 962
173 426 232
315 168 313
453 237 440
238 456 689
79 404 421
323 409 60
135 272 437
492 289 52
243 0 564
470 423 931
207 285 567
164 56 145
412 290 295
458 142 109
210 499 863
442 35 924
160 133 734
137 92 660
47 56 185
63 248 767
377 65 902
45 315 303
4 169 450
216 460 300
253 88 562
260 452 697
415 356 505
239 235 415
466 76 43
335 455 448
48 394 397
146 284 956
399 167 409
429 155 218
115 111 64
189 30 461
341 455 566
187 372 250
61 201 639
23 56 6
109 293 248
429 69 58
159 191 985
100 330 991
110 94 99
130 313 858
152 27 673
98 383 414
227 137 536
233 20 527
80 196 653
143 163 982
211 188 155
360 8 188
357 223 468
193 225 855
228 60 456
94 468 572
456 222 58
376 459 433
441 498 318
130 227 550
45 54 589
119 251 760
56 65 781
314 425 339
147 131 546
429 317 354
234 165 674
38 482 710
418 391 335
212 40 139
176 134 188
111 87 741
271 179 275
216 408 648
360 344 306
226 403 205
468 464 209
346 422 33
232 436 128
138 124 9
423 0 753
434 372 100
495 341 732
33 239 0
292 416 341
65 266 154
255 401 621
164 432 638
477 417 727
485 77 677
258 267 371
290 190 406
413 18 215
189 445 877
372 159 654
13 385 859
137 355 165
325 170 313
90 362 656
178 32 793
239 14 94
65 178 310
29 250 234
185 496 148
434 166 540
87 497 419
104 78 606
381 370 987
166 382 712
357 155 214
281 428 595
343 249 252
401 54 467
292 192 543
99 206 238
307 402 2
110 42 562
93 466 14
340 322 130
349 240 673
103 443 826
484 359 269
133 75 505
190 346 238
219 159 800
134 249 608
324 377 937
111 324 978
90 233 282
156 83 779
230 99 993
69 1 546
0 42 374
320 215 23
376 368 427
140 58 346
93 488 380
329 236 561
384 483 437
181 19 996
476 416 627
285 410 376
52 76 133
467 234 663
449 254 407
418 190 645
136 482 834
42 332 899
386 242 209
23 198 988
347 19 792
249 482 848
321 175 160
94 151 209
339 210 491
28 373 205
275 164 39
108 22 843
210 49 227
368 461 24
249 107 777
229 383 551
139 309 838
250 409 381
368 287 128
248 81 422
56 287 451
111 57 654
173 92 785
367 440 944
389 4 466
261 471 731
271 231 598
286 243 895
297 312 969
283 123 452
471 192 682
448 338 378
473 403 610
365 8 91
15 13 991
338 7 359
283 246 569
386 447 501
371 297 670
16 408 657
55 463 875
440 338 687
104 452 837
163 396 325
166 134 30
242 305 248
275 178 601
261 79 28
277 361 843
152 334 165
124 221 182
454 299 594
427 266 387
231 243 806
399 35 405
285 94 578
151 385 438
473 151 77
128 468 37
436 400 298
358 403 461
27 32 666
208 284 483
317 481 713
123 304 675
165 76 922
218 273 365
383 433 126
487 346 478
242 8 153
119 421 371
448 390 860
199 156 125
446 232 857
374 302 351
414 118 310
356 453 110
193 199 453
295 352 899
26 105 289
442 394 662
174 250 635
51 212 556
221 122 228
410 384 614
308 8 878
179 341 225
136 71 93
147 404 906
273 407 893
368 441 438
198 385 815
100 140 393
407 391 937
452 342 855
229 168 92
179 462 919
355 104 608
312 354 951
117 85 223
192 73 196
289 112 666
140 243 461
207 87 371
341 295 964
110 278 262
113 466 128
386 131 462
481 322 547
391 366 711
199 201 955
57 262 294
253 223 848
217 160 980
198 315 552
114 337 101
360 64 327
216 164 707
164 67 602
216 459 100
306 239 691
226 88 998
261 427 807
254 235 641
49 196 779
410 457 828
35 73 386
400 114 63
34 139 288
156 473 825
145 201 926
89 300 994
6 106 366
229 3 650
163 250 793
496 178 12
288 307 30
160 358 105
401 351 356
319 144 511
146 375 251
183 85 102
443 297 429
330 212 208
208 48 574
412 59 719
446 462 162
126 173 299
431 153 209
70 236 864
94 396 517
262 478 637
76 485 783
392 288 408
131 128 854
317 4 31
32 303 819
22 213 361
260 281 537
403 357 502
173 62 453
295 217 41
135 335 807
97 247 772
13 348 871
356 12 264
259 453 164
174 203 483
480 195 706
452 206 464
91 114 903
223 404 606
388 422 122
36 236 114
130 388 205
143 369 652
20 456 757
475 402 847
230 378 239
77 441 603
386 107 520
264 456 181
339 11 524
109 485 722
123 159 236
312 182 533
49 148 746
224 194 69
93 18 584
101 91 808
4 25 509
160 31 524
494 322 137
283 30 95
314 282 604
325 291 579
334 427 757
491 435 833
494 250 260
244 105 518
442 183 331
199 96 730
238 49 326
104 407 814
269 4 268
45 72 612
69 477 8
167 400 153
407 474 133
33 132 56
362 53 119
242 160 612
393 327 542
113 45 676
462 426 611
81 170 81
286 335 408
241 255 225
100 71 810
461 146 610
140 403 600
356 252 283
166 165 351
48 83 134
63 115 650
384 53 48
425 125 168
362 315 204
268 360 373
215 155 506
443 111 644
498 392 660
303 438 515
356 273 446
210 98 491
385 99 690
260 411 622
262 413 696
157 127 968
293 199 992
419 374 808
488 3 754
5 152 674
115 129 611
391 266 474
9 34 552
245 158 545
323 46 532
72 430 3
488 134 295
442 383 223
53 283 249
67 486 822
368 74 564
477 434 140
278 462 70
28 74 451
382 213 445
92 362 367
131 321 366
324 204 521
64 179 572
260 368 340
259 146 251
360 478 261
381 63 886
477 493 281
304 478 901
207 248 988
311 323 137
302 193 652
487 334 574
448 359 88
233 245 794
146 391 56
161 68 988
172 344 906
69 175 697
497 437 687
219 378 929
433 331 386
65 402 525
356 222 223
459 162 605
183 29 526
146 482 78
402 33 226
419 172 322
215 336 235
205 51 776
36 410 3
241 253 209
237 160 536
305 252 199
286 171 816
321 383 495
85 78 642
410 48 610
377 140 34
40 16 474
411 348 146
120 122 69
423 304 194
393 473 692
51 240 868
55 319 542
219 11 7
114 226 787
22 411 919
114 395 38
35 21 129
474 416 335
290 240 551
395 338 549
344 423 903
338 190 70
427 39 607
321 215 885
242 49 271
487 492 41
298 434 841
479 402 162
127 131 69
7 271 997
177 482 65
482 57 130
462 189 458
390 222 755
295 241 167
350 166 940
191 268 473
432 211 331
387 275 315
278 71 247
43 483 22
122 206 168
134 114 480
25 28 504
495 132 869
446 428 976
62 171 504
67 413 722
0 334 691
261 463 390
413 324 388
193 88 751
16 172 696
476 329 254
37 441 630
292 276 551
495 384 947
193 133 582
415 311 314
483 295 42
105 75 993
285 107 696
38 232 209
393 471 196
314 227 310
142 162 160
7 262 12
108 88 25
193 152 255
448 416 79
373 146 982
247 467 615
268 167 672
83 240 589
183 266 675
20 281 198
127 463 715
25 414 977
445 342 837
293 366 101
223 80 28
218 111 420
23 458 927
102 91 866
275 311 647
37 386 404
449 434 384
222 73 792
107 230 488
498 428 289
487 312 550
134 5 258
161 89 23
419 213 539
86 146 783
453 459 305
399 3 621
287 466 21
249 244 222
376 132 654
420 31 79
407 40 279
164 318 485
327 77 542
372 265 650
163 290 83
287 260 193
207 262 348
398 19 648
193 291 168
219 315 808
26 396 369
152 331 484
56 54 613
226 343 739
486 403 394
418 384 434
105 403 749
448 387 581
263 495 258
413 461 224
355 458 868
21 140 640
329 24 651
469 307 722
244 389 181
96 103 851
385 37 966
300 106 666
256 122 112
78 116 48
69 179 959
359 92 315
198 169 857
380 247 560
11 277 190
96 401 456
58 90 652
67 167 805
160 414 793
395 99 75
51 89 40
338 62 195
381 105 289
273 341 409
397 175 776
425 151 486
64 260 220
296 22 640
415 166 923
138 421 871
480 392 116
309 388 637
137 304 760
220 20 520
219 180 593
371 3 622
139 364 747
50 1 399
250 458 692
170 444 668
45 275 584
476 490 609
168 385 228
276 374 876
435 4 739
90 171 20
134 421 302
134 221 230
453 302 318
364 499 659
379 135 223
451 438 121
363 125 129
316 177 155
102 336 40
55 374 786
427 140 454
332 467 443
206 471 924
338 17 886
68 62 986
115 289 217
474 31 105
488 3 604
195 215 246
454 202 959
415 355 106
82 441 673
408 43 244
311 255 475
196 498 83
45 228 362
2 143 768
361 300 396
361 249 85
467 157 673
230 459 678
226 31 300
305 414 218
141 210 58
374 35 123
286 167 363
297 156 173
367 109 404
430 424 304
344 117 282
153 265 895
64 393 426
193 243 896
228 477 492
232 130 777
401 248 836
254 298 583
202 200 205
111 24 997
17 14 4
101 217 50
293 474 239
89 439 686
8 495 945
22 89 364
469 265 584
452 307 675
424 61 585
238 134 665
321 435 682
32 426 807
12 141 429
125 100 993
380 489 450
483 396 267
147 250 733
144 106 206
33 385 700
211 180 852
144 220 514
193 385 258
138 158 579
361 80 537
32 299 797
327 221 984
365 6 562
125 306 421
349 196 945
393 5 285
382 212 601
22 281 893
53 426 688
486 186 410
451 367 758
437 265 234
191 473 632
349 101 381
91 145 762
336 291 727
130 288 333
105 63 934
343 33 515
78 367 324
466 72 5
195 91 135
268 121 219
199 136 29
227 113 952
142 96 248
203 437 477
90 276 717
281 438 493
154 241 712
294 379 406
130 302 707
122 301 846
159 346 3
491 485 101
124 427 10
257 278 350
58 294 639
54 290 703
158 426 785
442 395 335
302 423 289
65 324 881
443 423 351
16 317 277
390 461 147
211 362 855
334 53 556
113 320 102
396 140 699
425 146 27
191 123 244
479 428 80
99 395 119
171 475 236
405 113 618
325 472 845
78 42 630
69 229 207
453 268 461
129 337 29
493 282 823
88 17 932
196 156 811
96 144 349
310 413 16
49 300 131
393 294 324
410 400 713
408 84 91
166 273 887
444 455 207
300 312 629
425 230 142
71 165 305
61 333 278
485 274 79
58 100 214
72 28 82
451 444 524
468 216 141
486 234 443
189 350 281
69 205 86
460 446 134
213 233 680
439 349 316
122 157 677
156 260 684
458 114 427
160 329 360
72 443 250
315 437 669
470 289 411
246 207 431
38 379 913
401 228 364
95 438 754
480 188 177
279 67 613
460 346 749
413 157 308
395 275 765
102 167 830
186 455 595
177 480 909
78 121 326
408 496 115
72 11 477
95 443 96
9 2 604
77 480 472
186 320 789
336 81 295
71 294 788
107 56 426
410 461 6
386 459 353
195 129 137
480 430 732
81 484 520
73 255 619
413 171 441
7 8 92
369 59 590
421 439 954
239 307 254
486 268 265
106 66 216
54 353 237
101 355 547
395 486 31
335 268 28
296 309 800
498 88 852
97 478 994
481 290 502
341 333 396
75 340 775
484 51 446
45 145 135
304 378 240
70 476 840
204 103 390
401 325 628
227 149 271
349 176 948
49 496 155
391 171 830
481 217 779
466 57 578
472 386 568
121 72 5
98 319 20
126 179 773
328 146 362
64 412 957
332 201 546
197 88 451
476 420 83
61 329 24
146 274 406
100 33 497
182 287 949
422 169 277
407 78 219
356 173 896
110 152 560
223 396 830
192 484 488
326 357 568
245 207 154
104 66 847
442 283 645
292 279 118
381 88 435
413 237 684
421 137 443
226 404 531
116 161 669
277 364 18
430 8 821
419 390 97
289 362 892
481 466 864
9 251 671
454 8 378
277 148 565
114 300 700
279 252 563
114 396 929
299 82 915
84 171 652
429 214 280
329 249 31
410 263 640
48 9 316
80 88 748
18 49 789
219 465 406
383 375 483
100 453 162
116 244 416
27 111 936
1 211 95
283 474 57
429 116 95
367 190 806
111 346 546
461 356 341
168 26 293
22 414 548
286 89 174
119 76 97
190 100 905
111 41 49
460 285 213
353 133 158
298 407 872
42 140 468
260 35 770
398 191 5
2 221 224
486 233 772
393 463 715
99 367 255
188 76 952
6 424 877
15 475 879
166 16 781
58 474 334
30 41 873
219 52 965
426 485 763
237 244 379
404 453 318
86 47 355
464 148 68
188 348 779
355 336 872
25 241 200
27 237 903
93 382 814
193 243 722
89 192 54
472 241 85
476 344 134
162 410 987
114 183 11
422 298 884
146 409 204
437 88 428
287 484 807
18 194 469
385 135 503
45 159 478
137 11 237
273 65 954
78 192 604
223 33 363
391 4 970
481 333 875
29 299 290
347 429 290
229 489 564
54 247 408
418 258 212
179 281 271
374 263 817
481 305 814
458 14 925
61 135 914
266 108 891
112 208 410
46 494 396
425 85 799
469 300 893
448 238 116
493 418 195
326 393 795
439 371 5
381 219 811
46 419 979
24 267 510
280 403 734
190 345 308
92 163 454
315 187 94
214 168 811
83 391 618
330 8 961
2 143 398
132 22 875
211 303 456
16 362 347
39 134 896
252 427 554
203 409 369
251 57 988
115 428 179
347 369 117
80 46 847
485 499 670
191 408 759
140 331 228
310 321 853
430 350 149
391 20 58
321 103 755
41 116 866
471 267 840
368 379 549
363 382 662
415 4 401
160 211 965
218 98 896
394 443 222
384 480 328
214 358 684
405 47 103
159 36 790
207 268 431
146 309 639
76 435 609
89 109 615
451 467 44
333 204 85
333 228 466
136 116 269
115 163 96
256 274 159
347 276 623
22 226 281
53 8 367
31 28 977
422 292 483
222 24 285
86 143 746
277 61 93
391 171 520
223 76 812
465 308 845
354 278 810
70 363 546
247 18 875
338 255 762
32 128 746
103 207 472
187 456 133
407 366 888
114 153 469
81 202 551
180 75 658
49 68 411
71 256 217
30 354 737
499 370 660
7 490 877
220 329 135
140 189 580
253 268 675
216 57 670
216 215 729
144 66 82
274 76 892
456 140 375
344 183 198
404 159 207
77 41 918
387 361 709
425 206 188
415 84 459
103 140 725
243 176 263
228 161 406
29 258 229
58 28 747
185 80 796
416 55 530
451 440 621
87 384 78
483 16 451
0 273 399
157 247 252
216 151 768
453 388 496
308 266 254
0 433 389
108 456 342
304 234 559
18 408 511
184 429 814
448 142 173
45 417 502
45 135 415
385 187 31
414 496 275
269 449 729
413 257 201
185 297 630
93 247 794
381 478 512
369 344 14
88 122 611
33 4 493
145 260 311
193 111 113
11 156 904
224 136 2
388 338 243
488 25 903
331 151 736
443 350 429
235 7 889
408 118 748
340 446 999
27 253 654
439 483 956
64 424 150
328 171 262
368 451 484
472 453 471
194 164 748
304 216 982
88 295 936
218 276 89
392 462 574
441 499 835
206 300 267
190 177 772
332 49 852
145 197 812
363 433 929
242 487 346
245 211 221
117 149 704
468 151 822
78 244 502
133 183 543
154 380 841
154 497 100
320 305 766
189 114 210
226 70 732
88 64 939
379 409 609
242 351 129
26 368 687
293 199 568
370 154 550
275 485 524
394 417 931
484 158 734
346 136 468
262 488 876
18 108 484
365 349 343
195 382 345
377 45 822
115 129 341
207 336 596
157 471 304
381 23 919
328 100 735
474 174 584
483 280 909
142 330 230
240 252 276
314 374 620
85 492 327
249 36 881
340 69 603
222 73 136
196 463 494
348 434 221
232 311 611
471 146 684
239 275 639
302 479 839
351 122 659
233 473 389
260 205 396
296 229 69
174 138 774
170 343 256
360 24 696
197 456 948
127 50 165
25 77 876
256 439 551
122 461 562
209 121 965
437 168 130
74 405 713
433 203 74
338 466 491
432 491 919
202 245 796
277 88 451
53 44 65
83 79 558
152 330 864
56 147 546
246 358 854
355 155 5
120 281 14
209 141 804
275 51 175
326 222 576
139 1 5
41 100 532
458 97 401
416 191 856
97 490 86
121 322 207
242 24 875
239 308 86
281 430 702
103 345 885
366 274 294
60 484 223
8 219 751
196 115 510
287 271 779
90 412 263
81 175 320
30 231 325
240 400 840
223 398 153
357 455 379
130 468 159
256 429 179
317 53 436
396 63 668
53 357 854
248 155 896
238 9 747
337 374 129
492 7 597
215 195 834
415 268 960
214 238 585
324 482 618
214 90 790
301 241 999
74 172 428
277 362 931
84 61 942
56 360 267
454 110 966
75 465 183
168 328 40
369 0 169
408 328 949
124 320 431
144 442 624
38 319 118
157 459 16
422 100 133
192 207 408
354 17 664
219 412 344
303 387 702
167 80 557
292 47 596
330 14 304
468 291 51
153 165 426
33 150 247
388 180 295
482 288 759
31 458 367
352 407 492
4 305 491
362 180 998
8 118 254
174 25 526
281 288 58
6 109 662
458 318 291
295 337 320
442 158 357
332 196 142
284 27 529
129 62 341
383 293 276
119 56 537
243 111 862
206 182 451
87 209 71
160 402 789
439 274 74
394 225 340
166 433 280
172 124 937
448 233 951
54 22 807
240 349 698
144 193 348
171 47 687
6 246 64
242 297 792
359 46 935
306 168 669
201 124 327
484 191 315
194 45 749
306 189 22
218 131 216
463 302 163
18 155 867
419 255 128
78 390 176
345 74 959
382 337 304
4 231 337
96 371 420
319 343 494
413 215 535
160 336 578
379 117 380
475 426 939
386 191 443
56 197 413
13 333 18
268 388 939
480 284 496
65 326 84
47 317 74
220 258 461
36 125 696
251 384 104
240 91 17
314 453 14
120 368 813
67 20 583
374 365 171
165 285 21
235 205 752
272 325 628
286 215 66
134 35 916
132 149 736
105 337 303
423 140 336
91 261 438
391 216 234
490 256 690
239 415 727
323 388 59
485 65 163
209 32 799
138 448 433
497 355 934
417 236 219
55 292 909
337 87 257
246 41 384
456 264 189
33 408 460
179 11 371
97 460 51
470 80 270
174 289 735
64 329 179
125 166 488
382 347 12
190 422 372
32 427 301
443 380 751
212 336 588
448 324 376
121 237 718
457 481 46
44 286 497
375 38 743
94 365 243
281 111 394
33 6 401
413 407 512
454 259 524
405 85 855
278 84 839
68 81 425
157 340 183
100 182 75
116 488 380
385 303 804
2 408 835
482 411 529
267 493 203
236 297 631
334 401 761
187 459 172
435 467 750
203 292 200
24 32 579
196 342 82
412 159 696
417 29 339
359 330 684
284 361 637
299 94 386
127 321 944
258 96 833
131 148 806
265 68 662
123 300 22
442 110 188
337 206 698
17 474 952
371 255 858
161 158 610
79 264 267
165 325 871
421 477 322
115 302 675
9 301 619
355 197 615
407 458 785
285 32 1
104 5 727
207 251 624
199 268 555
323 449 108
332 102 151
197 347 682
439 313 369
124 173 394
198 214 671
50 412 582
39 324 581
94 453 740
464 314 712
359 401 800
352 175 927
191 172 656
261 124 354
464 250 399
320 192 984
215 379 171
145 438 683
47 413 411
23 380 517
122 329 810
234 478 354
444 153 855
243 392 930
210 466 254
137 290 287
147 306 694
381 59 115
341 140 258
340 462 684
368 221 685
154 414 56
362 469 969
101 204 112
226 123 192
31 331 897
166 49 952
459 331 641
136 146 870
215 97 91
229 87 592
372 2 550
157 320 824
334 251 38
276 455 328
183 313 52
11 160 661
216 91 852
10 167 969
367 79 11
233 107 489
260 397 124
226 198 254
187 134 170
465 392 611
238 297 771
429 466 52
415 193 44
183 248 167
429 8 69
92 309 527
106 18 45
93 440 138
369 93 317
33 110 46
285 114 858
47 124 222
246 417 776
120 243 122
377 360 966
63 134 357
118 460 678
484 434 759
451 145 270
161 448 190
186 294 801
484 103 725
469 412 977
241 144 592
178 395 741
439 172 269
200 170 846
113 45 298
69 148 326
343 196 82
361 222 738
111 426 794
232 428 711
333 19 563
358 441 848
432 497 556
237 20 336
261 436 516
270 415 770
106 129 843
237 381 131
419 207 567
299 73 133
442 493 361
255 15 27
27 166 727
27 230 423
227 259 630
362 388 315
119 98 242
124 333 425
203 46 327
291 404 346
371 36 682
149 319 644
233 337 311
18 443 650
363 208 166
199 97 876
40 79 490
296 10 313
145 337 437
44 219 176
477 34 25
187 446 824
483 115 342
395 422 981
413 286 976
134 225 532
379 388 257
421 337 24
458 138 103
134 33 747
337 181 691
355 418 692
418 228 255
258 218 263
392 198 34
66 65 193
440 117 527
120 32 473
135 378 540
112 39 918
177 416 589
101 245 86
207 489 690
339 247 133
159 44 248
379 190 7
275 454 148
260 63 849
324 402 986
270 319 480
5 153 298
322 21 114
215 445 28
282 354 978
318 332 1
439 284 189
492 424 257
35 428 844
319 28 977
171 139 816
99 151 896
462 426 602
76 222 727
411 180 858
427 264 883
310 70 627
255 80 695
253 458 312
382 296 715
286 234 761
83 461 761
420 413 23
191 299 138
166 106 568
498 392 688
153 26 206
415 363 414
91 32 207
469 321 753
337 26 918
67 357 443
313 77 668
234 307 186
442 282 566
460 318 414
360 132 550
238 222 856
306 461 969
387 372 229
413 465 507
328 172 321
379 275 431
417 85 201
425 106 418
180 94 451
43 174 861
317 284 788
408 339 781
287 166 20
354 204 947
65 294 940
193 86 918
157 428 825
157 234 783
163 254 354
255 315 901
317 286 737
188 201 42
51 81 0
86 226 92
277 233 722
235 345 175
186 414 540
72 376 45
315 375 285
350 135 958
422 38 893
52 448 731
111 359 757
135 305 918
381 419 506
157 395 946
144 269 902
228 169 808
411 397 993
63 170 983
435 83 308
313 305 927
299 186 855
241 371 892
262 88 308
80 248 322
323 63 587
321 48 530
388 429 701
354 78 210
394 146 231
396 42 328
266 53 61
195 177 645
226 78 505
343 433 59
67 201 215
8 84 599
399 359 469
120 369 649
283 59 158
342 493 692
235 253 859
366 138 219
201 12 717
207 289 101
391 319 487
291 461 220
52 144 12
115 251 552
372 319 460
458 425 989
344 195 439
160 179 675
434 116 677
320 105 163
481 267 849
51 232 956
194 364 876
459 411 375
43 299 488
216 177 588
357 124 395
143 103 993
321 395 494
103 28 689
109 371 522
484 57 583
271 65 939
304 181 122
261 25 171
315 318 990
14 446 344
351 469 838
144 158 829
135 22 166
106 170 562
484 109 297
371 238 530
136 322 113
271 231 297
413 80 367
121 415 7
408 199 127
273 248 721
243 478 75
177 283 152
454 246 296
113 486 747
372 455 536
394 219 532
324 103 831
275 116 779
124 491 198
165 486 436
136 408 239
447 77 292
453 277 122
152 274 729
406 56 256
377 110 359
184 124 48
12 377 457
145 99 561
367 263 941
429 362 275
30 201 0
445 199 921
29 53 525
103 418 784
363 156 422
288 130 992
436 215 844
162 428 256
46 136 856
185 137 235
77 143 540
430 408 243
373 97 686
365 30 840
253 314 845
181 390 67
424 308 291
213 13 695
204 379 572
235 473 963
350 12 200
218 276 672
115 18 384
135 189 446
289 453 5
443 222 206
442 116 405
384 305 632
31 120 217
332 68 188
431 166 709
230 215 794
16 193 19
317 498 476
213 163 851
108 390 519
116 102 497
489 321 485
415 139 86
204 332 210
361 103 247
318 351 269
405 241 443
346 86 466
270 445 273
418 278 572
420 254 587
406 311 491
153 128 7
128 120 918
481 361 18
98 318 48
106 463 132
223 33 520
156 14 504
326 103 155
233 13 166
66 394 918
234 413 866
115 198 754
108 7 430
20 173 371
41 242 65
474 175 831
88 352 824
418 356 661
385 297 844
471 276 360
403 374 683
262 147 403
72 278 339
482 177 646
456 379 647
491 293 733
250 184 159
400 127 220
35 329 465
257 123 362
104 240 691
106 0 189
111 306 433
86 159 730
281 215 819
341 160 624
149 466 124
168 383 355
108 164 726
252 310 278
148 162 991
347 416 179
259 481 949
355 409 522
35 487 518
39 162 729
142 210 983
131 317 842
24 118 662
276 359 800
137 275 455
289 206 321
392 189 42
486 431 853
304 295 161
76 53 660
262 496 217
259 12 537
13 286 898
374 425 229
460 71 635
115 243 435
288 453 485
457 135 749
284 153 686
211 222 582
429 32 600
41 99 250
49 25 668
233 181 290
250 8 245
341 355 858
66 421 859
11 263 794
375 336 753
189 471 624
340 370 50
150 460 757
485 465 897
127 373 811
264 461 349
92 401 257
272 103 468
457 86 843
243 247 199
30 332 999
287 75 814
456 209 713
284 152 177
332 199 173
36 109 523
84 44 502
496 43 491
212 206 412
489 156 689
458 363 492
374 275 721
387 360 97
267 252 929
229 259 435
395 371 766
263 152 448
441 494 94
446 434 8
283 272 194
79 433 917
484 92 901
34 144 606
143 469 236
340 210 988
157 478 421
465 98 229
171 104 725
452 36 691
418 179 510
67 109 401
83 6 623
158 168 572
301 444 894
55 288 572
304 286 21
27 29 110
266 331 771
147 451 823
386 8 842
332 309 362
148 329 630
396 330 782
233 150 398
455 383 45
418 103 795
334 317 455
494 444 611
221 147 310
408 397 805
482 371 964
307 455 581
117 29 630
292 431 679
163 339 309
364 188 933
208 429 219
156 393 337
380 186 340
405 2 123
38 63 327
179 36 535
5 319 481
368 74 246
210 468 713
226 105 886
295 20 267
431 374 89
295 204 648
109 278 177
228 82 755
427 179 992
144 147 368
329 409 306
433 79 608
224 392 81
202 13 636
83 113 762
329 307 521
293 397 409
10 206 552
275 286 847
260 134 44
107 492 890
