800 319681
371 677 325
48 38 744
571 582 154
417 460 696
595 513 497
255 504 661
20 502 456
575 139 41
89 183 275
73 199 977
411 285 501
535 154 112
82 55 550
75 637 34
465 37 442
148 222 843
232 397 410
311 439 500
190 590 639
601 443 477
270 274 693
460 692 466
615 379 842
587 378 697
548 194 235
256 7 522
366 291 957
180 583 457
732 570 513
666 689 956
350 448 178
518 189 929
170 176 511
714 436 6
408 556 361
587 404 428
735 459 194
26 758 193
741 691 268
632 694 580
545 350 592
453 534 258
172 343 835
489 734 388
732 311 826
542 405 778
37 284 694
635 281 614
694 32 844
584 376 895
134 128 583
202 278 837
631 130 897
241 582 37
655 520 111
151 86 31
11 171 776
515 73 297
131 397 750
598 445 828
200 735 983
73 521 950
108 92 63
708 773 819
609 349 486
299 752 251
150 795 223
249 522 262
43 461 987
346 232 464
23 66 999
638 337 226
727 707 823
135 153 983
600 208 157
188 299 852
260 722 218
782 328 237
240 697 61
493 411 307
672 115 443
20 621 651
357 603 780
650 656 670
45 572 131
422 246 197
777 406 806
229 646 428
642 268 462
183 253 158
592 676 702
416 532 917
107 310 692
252 159 325
714 629 948
424 489 254
144 777 127
35 404 511
760 536 261
326 266 974
513 168 67
371 251 302
218 453 126
797 267 251
306 493 985
428 476 204
438 767 215
558 66 222
290 224 201
653 741 463
21 358 339
673 541 859
222 154 590
85 420 874
215 554 781
15 700 126
647 12 395
90 487 663
276 662 41
52 17 476
367 57 319
338 128 826
419 586 870
431 737 556
216 193 388
648 526 144
316 505 304
184 108 550
40 751 308
318 598 643
321 573 915
70 662 375
272 790 205
36 191 152
17 482 655
448 532 897
210 603 765
607 713 195
673 67 898
247 406 4
181 392 569
574 371 758
566 228 632
226 411 411
415 311 540
611 768 115
411 601 72
252 626 508
249 212 975
161 655 879
451 734 73
731 14 920
132 233 883
674 756 48
515 682 655
622 361 235
425 498 592
499 119 194
175 213 73
781 256 242
69 687 807
796 419 631
615 316 399
35 752 516
532 552 910
731 397 512
720 56 706
687 282 561
90 162 542
779 198 391
162 433 416
170 363 1
161 155 399
237 389 207
396 147 43
663 284 672
54 310 965
303 6 183
417 286 951
714 275 433
77 592 635
390 463 266
311 630 543
105 67 126
676 41 571
265 474 752
143 359 367
148 688 288
247 23 15
189 271 224
704 352 890
422 239 708
613 253 756
34 66 262
214 120 306
657 794 512
548 287 84
663 632 100
640 635 801
585 647 795
638 100 167
493 116 249
345 657 826
724 498 367
120 474 74
624 781 417
758 771 715
339 740 915
654 568 980
70 74 596
411 670 81
186 18 496
431 373 289
255 134 629
415 58 356
488 709 498
428 762 229
71 74 424
318 46 317
666 632 16
263 755 949
306 764 969
479 459 963
112 257 44
440 417 434
16 99 675
390 594 415
710 665 519
298 310 123
743 375 180
170 256 731
289 113 907
173 67 765
691 293 413
153 779 278
222 645 406
22 610 821
171 271 322
327 374 661
771 575 353
223 39 198
53 626 190
366 211 611
32 24 730
505 685 710
103 257 460
499 412 980
588 505 867
339 591 110
112 87 364
739 143 971
43 418 57
308 87 534
614 249 583
459 620 527
401 300 710
253 307 613
346 788 860
546 727 817
279 79 562
628 125 180
655 183 884
263 756 413
758 407 932
457 490 518
450 3 293
510 569 834
705 214 816
369 218 383
675 795 643
687 369 710
575 531 380
129 3 144
66 753 249
506 232 17
601 411 793
132 588 928
180 389 882
691 585 585
436 558 893
263 719 857
304 756 290
353 441 944
331 677 264
85 443 355
673 358 984
649 109 338
285 723 899
693 187 39
775 176 436
298 13 973
35 249 587
2 727 254
31 732 436
599 73 73
337 509 856
296 279 63
682 405 738
411 32 243
679 747 609
354 784 45
522 350 835
416 760 469
288 797 725
317 315 881
63 39 846
493 283 927
9 419 392
424 301 720
111 397 293
641 283 212
517 625 890
646 154 747
532 265 906
748 45 293
537 625 540
101 555 395
161 17 34
275 223 65
796 238 301
52 206 838
629 616 557
42 107 17
535 761 25
742 80 799
466 62 410
597 129 306
240 716 249
90 306 797
597 424 310
789 421 728
560 79 287
487 723 469
301 791 609
587 425 547
375 378 503
418 177 981
797 298 767
453 190 149
776 773 298
268 643 185
210 50 960
756 527 197
759 705 792
737 77 386
97 328 980
789 428 237
486 795 999
102 579 137
612 265 344
387 798 10
571 270 741
128 119 490
726 76 614
9 275 120
504 734 352
729 248 236
539 463 992
431 628 810
437 684 717
578 226 466
703 719 197
110 689 16
663 243 916
775 406 629
306 29 885
165 345 330
151 417 825
224 659 555
676 74 295
185 745 743
358 659 89
736 92 214
388 575 640
676 686 260
539 158 992
522 768 473
279 566 119
199 500 972
715 75 836
649 607 290
767 584 124
549 209 588
471 110 920
582 234 458
302 599 459
103 617 807
94 260 66
557 124 431
311 296 423
706 534 398
346 520 107
207 520 344
483 85 736
750 208 695
717 103 669
134 440 305
373 371 537
485 714 596
106 588 670
146 81 893
367 686 791
190 712 22
700 449 256
553 316 975
721 742 635
108 272 170
274 444 435
68 311 173
412 131 617
753 182 511
150 109 63
131 220 585
587 605 862
674 650 69
7 21 285
694 724 314
357 410 103
786 458 188
264 439 209
222 126 507
729 519 912
700 116 777
717 397 694
329 532 529
387 170 551
796 494 305
474 601 722
335 17 903
294 641 64
153 767 816
214 713 917
639 392 962
465 496 414
616 63 830
115 408 391
683 201 260
292 477 384
677 441 790
347 317 200
662 367 2
339 513 491
289 725 607
472 404 170
396 122 220
708 523 220
544 354 89
796 789 617
705 248 628
756 256 670
46 53 945
163 658 568
480 207 809
667 443 390
359 406 620
415 701 539
405 687 207
224 728 172
284 247 292
205 25 146
15 14 203
254 332 779
443 336 951
221 325 798
648 34 702
19 523 688
250 344 414
758 95 528
469 676 470
655 627 884
196 300 956
620 762 427
521 552 478
402 534 633
259 687 23
634 441 746
19 396 361
300 393 255
88 471 868
473 657 16
415 221 882
782 352 924
718 203 677
75 475 818
267 489 33
184 513 422
497 226 782
664 498 763
379 25 128
709 195 414
448 163 267
178 331 894
614 497 588
749 618 41
650 430 528
172 560 538
721 176 104
497 410 991
498 145 753
311 559 253
743 656 156
51 669 21
228 622 840
401 154 217
109 157 964
660 792 494
144 29 346
662 29 883
518 574 785
416 749 24
17 507 686
297 684 950
605 751 9
759 515 437
195 588 218
719 742 649
513 494 228
70 445 575
489 94 603
10 53 656
90 788 59
436 261 235
395 134 398
318 727 964
214 778 973
146 439 907
362 754 61
146 574 16
187 548 855
552 104 178
607 500 626
722 11 354
177 443 137
71 765 368
0 753 917
568 357 875
210 652 6
450 515 157
567 207 432
519 510 773
530 8 941
290 479 373
417 640 931
363 638 349
554 489 844
54 401 993
159 492 729
354 723 640
277 158 132
528 715 466
22 527 180
491 205 875
742 543 244
50 223 789
67 137 575
138 345 556
796 602 640
590 574 448
110 165 410
315 186 883
797 106 292
151 558 273
633 204 953
103 164 852
290 657 141
778 566 589
1 304 450
239 453 218
479 591 822
478 24 343
513 85 866
186 631 498
243 404 472
139 592 711
701 175 989
239 632 543
71 245 877
181 531 776
685 779 605
273 289 234
434 326 993
81 562 518
140 381 889
203 29 695
5 773 802
342 591 493
248 395 794
250 401 348
314 346 77
483 212 731
722 6 194
588 614 304
420 177 421
270 696 176
550 745 128
378 508 49
358 199 447
742 341 106
567 80 628
407 730 784
206 796 949
642 285 239
485 582 907
115 540 774
476 238 453
119 208 258
799 767 581
302 675 122
366 115 153
657 524 990
69 727 350
126 668 498
655 410 741
279 610 936
41 373 454
639 747 832
210 765 616
494 5 637
206 501 914
503 106 364
761 72 810
111 105 832
230 116 453
357 606 645
450 275 982
239 567 544
70 352 509
398 490 656
285 609 394
522 87 200
383 707 721
175 235 907
572 782 583
597 695 59
342 728 487
685 702 463
362 449 773
36 221 60
599 386 129
647 256 186
233 89 720
406 405 515
557 104 130
377 554 701
415 167 460
687 106 679
375 768 706
541 35 695
324 81 566
184 505 941
344 553 737
617 203 861
355 689 645
753 291 866
274 296 976
557 32 760
313 197 464
495 485 280
539 431 24
384 492 596
533 348 34
300 408 646
476 380 668
479 4 969
781 353 613
573 702 840
196 65 141
274 784 387
314 21 512
125 226 575
575 779 826
793 60 461
2 378 447
323 387 426
271 544 57
525 489 475
661 4 835
462 306 998
655 342 896
752 363 640
378 659 583
475 39 783
739 270 121
402 723 758
346 214 889
482 684 537
462 149 515
107 84 364
568 260 492
586 712 711
606 785 16
27 691 581
688 745 893
538 679 947
462 667 49
45 301 8
451 542 633
184 626 914
243 476 925
589 338 532
36 778 908
766 670 371
476 294 707
667 110 169
227 774 309
203 81 7
436 565 705
64 365 1
717 405 545
54 544 264
653 537 924
356 358 972
723 663 694
113 231 170
560 333 67
122 359 76
225 84 822
184 227 919
228 97 160
204 773 726
531 218 367
525 516 52
587 201 231
746 335 46
583 786 624
716 544 159
187 776 596
294 524 579
598 165 795
15 442 676
503 268 78
345 285 476
482 343 363
696 596 286
550 338 610
751 27 243
142 193 862
480 694 29
192 533 864
111 731 706
504 351 528
148 469 104
560 336 212
129 118 593
442 637 567
294 524 648
548 699 721
383 527 877
675 159 459
412 630 327
524 414 401
34 582 146
578 292 504
475 148 850
331 132 385
526 174 818
43 114 765
602 371 876
279 306 58
390 431 557
226 505 567
753 251 488
269 739 109
797 362 339
8 131 521
59 277 404
613 385 787
101 337 710
8 253 9
48 781 66
426 286 229
410 199 604
308 628 39
489 753 898
80 433 617
536 527 932
728 237 54
675 785 65
298 8 665
44 545 343
96 138 109
468 567 160
106 352 250
586 735 741
169 718 296
253 154 663
559 19 163
457 331 325
405 217 334
459 310 305
403 233 733
313 649 827
119 525 176
566 687 309
251 106 725
383 702 455
487 104 835
658 224 275
580 390 163
254 173 340
466 557 883
582 14 934
50 655 792
306 74 531
152 469 423
192 790 904
62 730 90
570 253 751
475 367 388
401 591 504
202 515 631
415 573 653
397 287 301
335 95 134
516 68 799
669 413 414
799 462 231
736 504 129
544 264 590
121 191 747
345 79 729
304 697 435
524 356 753
325 658 603
671 35 859
36 25 566
21 104 780
226 27 28
655 734 270
2 470 626
505 780 939
597 547 321
274 643 610
423 72 406
89 202 553
419 187 699
445 98 10
158 670 557
373 161 449
46 36 155
413 585 632
598 119 807
738 463 423
135 23 896
587 100 369
363 310 145
358 533 184
750 143 465
419 26 626
647 241 75
321 742 488
675 9 246
244 788 693
206 92 453
499 151 384
65 550 456
288 770 128
780 223 270
477 30 960
361 366 186
129 9 242
749 453 971
151 54 713
699 745 725
554 31 5
559 348 451
63 726 684
269 162 841
227 507 935
729 785 774
208 268 936
545 139 105
18 688 636
226 31 503
83 110 124
175 632 591
720 105 255
696 375 391
509 185 827
209 63 292
695 655 890
562 430 719
193 602 27
497 518 198
463 282 721
470 525 699
273 142 377
558 160 56
753 683 559
119 560 500
220 293 24
373 278 389
267 314 372
684 387 725
58 366 675
738 72 942
535 157 148
5 18 619
398 431 324
327 482 788
517 796 136
52 65 126
315 525 786
306 769 905
517 541 498
775 666 625
142 448 759
567 182 337
745 624 74
158 198 132
664 490 889
777 531 36
686 451 137
261 541 297
141 482 725
536 631 875
645 10 35
293 72 910
417 340 61
477 668 273
474 135 184
460 372 373
60 204 684
89 397 951
541 655 571
650 107 838
612 210 97
216 408 885
212 270 856
29 217 895
182 452 516
89 466 695
168 591 957
151 259 860
326 346 371
532 795 495
109 498 789
325 667 599
651 683 825
154 718 475
584 684 764
157 370 290
417 707 26
721 783 197
740 168 594
719 306 343
777 687 457
57 366 275
32 765 403
24 243 849
338 500 368
710 696 194
94 99 758
397 175 990
633 594 146
393 571 21
316 306 413
357 337 406
767 134 101
432 211 805
85 575 944
229 331 79
363 407 115
120 595 896
732 661 627
268 764 608
761 371 911
517 506 396
157 55 724
275 402 825
198 608 297
30 456 963
532 684 756
508 191 76
418 660 0
189 468 931
527 412 751
256 780 78
716 308 537
378 526 986
426 541 379
146 109 83
68 503 513
766 148 881
525 142 812
236 567 348
447 227 199
198 134 914
366 88 465
712 552 412
679 424 620
256 707 161
31 302 812
405 590 706
369 268 870
354 596 927
24 154 468
195 743 89
637 265 959
479 365 816
578 289 954
134 28 645
760 101 651
192 206 878
769 668 256
150 273 234
333 713 517
567 2 129
153 392 674
77 92 279
470 727 788
228 573 471
521 777 395
44 631 641
197 50 756
573 293 346
144 604 200
605 484 771
553 617 519
628 107 402
256 420 753
437 324 651
649 115 916
10 745 8
578 665 673
377 293 667
366 316 404
379 98 312
360 215 252
656 26 513
563 268 675
587 786 77
18 177 856
74 206 445
457 129 945
448 76 41
244 241 434
791 306 663
194 536 235
277 699 806
103 234 74
662 312 73
352 332 471
97 211 428
258 13 321
519 548 674
261 744 827
655 290 596
705 763 351
151 157 955
579 118 566
370 706 744
478 553 907
259 203 711
361 253 275
512 743 340
724 333 57
283 543 786
261 408 622
705 623 186
19 219 773
498 59 631
236 664 298
476 615 525
661 204 302
298 741 159
419 658 251
147 224 253
573 675 807
541 559 783
113 454 27
755 747 909
409 0 151
674 160 61
547 49 628
35 88 627
1 299 68
706 154 243
525 743 751
9 631 468
181 778 137
83 541 330
207 373 869
30 772 608
300 95 228
778 143 600
515 54 504
283 614 28
608 685 940
327 141 148
186 214 805
361 184 707
17 309 284
63 214 676
531 736 341
553 459 859
657 298 695
556 519 678
759 1 597
64 317 781
770 124 378
272 205 502
683 136 296
451 554 724
639 242 103
103 446 717
730 552 101
380 251 668
183 276 806
152 700 161
184 208 276
279 390 64
565 29 672
641 117 397
789 657 849
536 229 516
295 615 625
690 434 908
685 329 637
584 414 146
456 40 320
739 350 530
29 575 957
415 741 953
553 448 391
421 711 151
777 792 686
170 179 887
425 335 981
194 348 114
290 689 264
111 321 376
20 270 314
144 176 823
167 431 976
300 556 502
136 669 219
744 534 567
320 339 348
534 458 441
267 294 455
608 285 385
205 405 328
507 656 927
487 350 816
210 485 933
504 750 318
50 67 406
111 140 864
652 737 213
545 395 653
402 47 837
606 260 646
533 600 118
625 101 353
575 538 639
721 723 430
309 0 827
628 313 192
62 206 714
707 604 465
25 507 910
668 80 648
709 97 348
602 260 842
73 452 818
262 406 574
302 438 574
455 416 330
129 422 516
55 327 435
773 6 950
651 454 572
219 357 551
364 209 11
552 306 316
167 412 153
334 648 638
42 754 23
71 680 455
284 194 886
699 715 760
760 617 114
579 191 1
484 47 570
487 743 968
309 36 940
291 656 7
694 148 126
303 405 931
579 78 197
140 561 940
56 742 972
241 21 565
153 223 51
160 169 575
110 601 860
593 144 974
43 510 900
186 560 947
163 547 628
617 408 183
414 247 437
145 617 680
617 352 158
199 29 357
23 244 487
491 645 468
485 772 76
388 667 26
772 55 36
648 52 375
538 480 354
658 709 102
251 795 270
785 672 630
0 452 252
500 696 608
564 514 940
211 744 263
775 619 582
50 762 763
715 634 724
622 181 921
183 100 860
397 349 263
41 40 733
431 740 582
108 85 821
722 119 302
441 35 72
798 435 614
162 195 436
76 597 965
364 285 685
123 370 878
545 135 572
111 58 63
10 321 936
534 329 513
392 740 555
419 230 73
129 25 76
411 178 508
335 315 602
403 357 431
415 686 407
115 31 393
474 550 992
766 227 289
502 763 737
125 777 684
139 273 412
207 263 888
768 323 158
378 255 318
318 326 266
204 439 418
442 141 406
613 742 785
340 608 493
258 385 68
224 282 66
157 729 864
706 225 915
546 283 641
198 184 320
85 760 135
12 342 247
264 97 900
545 503 70
489 279 539
266 154 474
74 65 688
232 695 326
214 247 392
194 466 389
352 459 263
328 203 261
268 679 151
466 439 885
558 103 740
535 451 798
42 208 393
478 574 661
773 436 716
207 798 250
155 134 488
723 389 785
701 785 409
273 343 82
36 627 937
735 179 873
376 281 887
734 220 110
735 706 335
160 159 81
314 406 769
604 520 252
463 786 518
266 332 168
721 702 910
372 597 482
228 679 320
113 452 976
476 216 609
338 231 122
160 607 531
267 550 340
65 673 858
586 337 847
652 698 406
468 458 746
143 216 166
710 372 72
107 764 579
434 566 265
666 195 575
630 300 896
690 102 659
632 670 947
281 635 237
545 601 373
759 562 747
407 400 26
148 534 180
610 432 758
557 381 34
778 733 269
87 96 698
302 251 218
608 707 726
529 796 13
379 469 391
635 636 18
282 619 390
84 342 515
640 500 377
568 370 905
489 0 753
51 280 110
651 156 69
301 557 524
608 741 630
390 159 150
240 423 747
476 208 652
253 697 868
35 23 408
747 368 183
794 697 595
609 488 29
390 305 647
317 274 143
418 297 663
74 648 561
401 751 434
706 279 528
233 223 453
178 32 44
630 392 928
456 343 561
607 310 119
102 192 66
373 522 559
352 1 884
68 58 501
377 535 450
100 179 340
478 615 641
512 31 7
237 434 19
441 675 316
132 575 609
621 205 464
23 445 192
489 367 463
648 181 596
0 554 669
282 599 248
655 43 652
98 702 320
209 440 387
732 441 428
708 107 770
301 689 613
757 32 306
241 302 409
481 89 61
435 543 242
6 660 999
252 264 792
547 734 110
374 169 236
64 588 958
48 654 210
460 616 642
688 298 293
249 452 761
460 129 865
797 65 769
332 279 577
620 301 873
292 198 974
548 285 394
533 174 739
624 323 72
294 229 312
171 82 412
327 542 81
43 754 170
698 616 116
464 773 122
679 497 722
24 170 32
483 113 511
372 336 213
587 348 193
455 762 939
108 152 824
14 664 673
343 78 208
205 687 503
328 327 800
777 414 636
263 760 940
798 611 763
132 227 400
142 674 466
73 192 913
303 477 345
29 716 954
792 278 727
324 550 61
506 171 479
213 525 789
369 536 306
736 220 44
95 382 698
713 747 348
503 539 302
763 23 83
278 563 12
202 594 164
207 695 676
504 382 940
748 332 934
776 370 193
79 86 344
792 174 148
413 614 971
583 777 369
182 775 470
630 623 684
652 169 761
767 762 515
485 739 552
394 120 573
750 504 143
540 779 981
577 116 928
24 673 90
706 718 355
22 5 138
529 554 871
259 386 550
114 582 505
707 258 989
144 699 539
327 278 766
86 436 180
743 547 782
708 100 920
710 770 506
676 387 926
93 774 998
342 373 797
24 257 812
226 479 427
35 89 216
759 587 839
71 441 514
608 51 100
774 621 531
565 50 304
717 435 221
374 230 360
159 771 701
337 450 136
667 208 169
396 88 371
688 682 57
52 353 154
409 29 264
551 276 163
450 79 647
374 392 573
451 170 186
628 170 215
548 453 537
81 729 696
97 485 275
239 393 826
537 159 783
735 701 333
379 524 100
320 254 357
695 421 15
599 188 202
698 348 205
231 637 91
656 226 53
61 151 608
98 775 51
88 330 606
27 176 861
133 649 551
771 88 892
206 393 762
270 629 48
69 706 537
216 532 855
240 275 231
272 372 469
497 555 708
8 287 488
649 771 298
556 258 395
630 312 500
81 29 130
120 12 767
117 156 824
791 49 636
284 550 353
644 14 167
239 366 335
420 628 143
291 554 692
646 91 61
492 428 865
668 602 740
269 545 569
309 665 139
519 455 117
65 218 38
646 552 650
653 642 445
786 30 387
749 711 681
434 766 914
597 504 435
459 75 175
753 663 761
728 292 749
615 781 370
117 154 123
394 489 599
54 199 782
716 218 195
52 211 805
308 178 159
313 462 146
460 228 689
228 665 784
574 7 804
462 422 666
778 362 808
517 246 503
787 165 896
759 150 2
756 190 603
82 727 119
799 620 217
18 545 286
566 752 519
416 444 103
329 473 682
283 710 729
223 264 600
107 220 890
636 300 493
108 396 869
346 217 166
734 106 16
101 667 547
717 751 211
330 521 108
658 682 797
533 748 77
404 235 84
94 776 200
169 541 64
281 106 208
574 141 68
653 331 988
109 548 326
8 170 362
730 579 660
341 510 336
247 770 633
176 253 205
216 516 988
21 481 756
529 322 823
704 521 581
465 556 958
80 396 715
789 798 125
617 40 73
288 766 108
112 292 111
494 757 642
649 343 547
56 785 248
414 157 709
230 12 694
189 642 85
484 74 295
409 70 814
118 611 572
758 30 140
507 672 31
588 49 5
308 384 568
186 753 745
257 547 158
500 388 443
242 418 119
248 77 197
188 445 264
1 796 410
209 275 819
114 294 919
381 783 798
277 362 263
444 231 161
533 181 349
651 622 466
142 24 935
503 762 772
440 696 979
553 473 532
383 199 567
133 107 105
429 472 758
658 437 964
304 263 690
609 6 428
100 34 481
317 17 706
278 643 783
764 175 193
730 14 381
300 70 701
80 178 449
289 485 191
51 335 415
264 307 202
360 642 165
694 158 175
55 667 570
542 110 613
724 360 11
462 313 638
127 720 377
550 649 417
677 298 438
281 227 749
355 531 666
599 641 898
369 742 200
321 268 756
499 35 118
765 366 452
674 746 916
276 388 215
344 638 779
640 10 530
515 172 192
387 132 816
500 455 195
486 35 332
669 42 970
631 2 727
596 225 477
509 320 833
793 359 399
193 54 388
141 282 942
587 453 888
617 776 251
549 322 27
633 622 124
202 256 678
186 500 853
50 169 211
611 562 392
243 126 75
507 762 803
531 239 676
551 633 743
291 697 325
571 172 70
671 745 850
732 637 915
373 663 932
383 336 843
591 573 385
688 598 701
598 468 526
411 155 874
102 164 243
79 4 363
420 563 445
256 489 457
206 547 158
16 656 239
108 574 869
132 440 482
373 3 552
273 231 911
704 355 246
375 348 113
171 581 410
412 34 538
304 477 422
681 616 947
54 78 833
44 718 256
423 125 615
672 545 688
538 739 173
772 263 713
763 197 354
299 184 747
112 544 227
575 584 98
446 388 910
596 273 732
155 136 362
217 274 53
348 110 499
140 297 794
389 356 966
33 141 416
551 564 365
542 476 402
363 412 626
690 572 419
601 132 821
628 113 393
218 124 160
52 34 454
71 481 92
299 431 822
793 59 6
441 407 12
575 680 78
732 77 753
792 229 107
713 529 290
421 72 287
711 300 14
398 264 82
444 738 582
658 67 956
410 606 306
787 501 563
250 513 504
696 449 150
320 97 996
284 598 987
751 148 571
368 641 490
774 446 449
605 54 97
283 34 794
583 345 610
53 126 585
380 483 441
787 13 660
683 346 277
522 380 607
489 204 789
639 125 222
3 195 198
85 515 253
42 734 469
517 490 533
766 708 669
423 777 769
156 583 772
314 658 783
66 39 172
21 718 19
119 134 876
335 627 627
519 264 202
628 530 210
16 453 32
560 464 455
434 772 360
66 255 497
791 737 299
559 185 696
363 431 93
76 644 180
130 399 243
228 406 99
797 419 579
697 454 757
733 308 507
717 636 531
753 386 775
651 68 27
681 358 541
433 476 541
464 225 652
16 233 39
366 450 722
68 407 525
491 742 313
659 391 189
298 391 290
493 329 674
705 32 295
608 554 64
76 781 526
422 101 110
662 169 151
620 248 169
294 180 331
98 659 203
317 131 279
425 597 926
567 735 791
71 350 597
14 163 356
80 718 559
545 443 900
437 398 812
483 23 308
781 479 917
501 315 560
98 645 976
397 101 422
169 566 447
266 563 801
356 659 881
519 65 541
604 745 811
672 154 94
68 453 349
10 428 500
215 798 171
399 145 157
104 521 129
789 9 43
429 564 961
254 720 450
77 16 652
255 120 867
779 289 948
790 435 611
378 307 975
444 667 45
607 415 523
151 44 325
137 578 678
254 584 342
573 430 556
582 69 836
69 671 235
567 196 503
102 513 307
209 7 487
17 601 618
177 489 407
653 43 102
189 249 990
631 126 587
676 146 802
400 330 925
507 707 136
315 277 223
74 545 300
263 28 678
582 354 79
51 196 429
360 77 262
425 568 79
680 343 669
142 501 125
721 42 79
666 308 782
356 687 561
80 102 496
341 666 89
68 653 705
188 219 171
70 38 843
731 628 180
722 411 921
330 712 522
212 258 621
784 335 713
307 225 912
738 292 996
68 240 257
317 621 723
573 194 584
386 753 453
657 749 798
256 46 281
534 633 353
263 338 69
601 8 616
720 377 947
540 183 154
670 8 818
725 112 356
650 771 203
418 31 737
495 89 694
336 447 740
321 606 673
231 621 388
163 461 849
508 344 921
342 704 108
370 191 700
511 254 916
40 408 723
128 61 832
755 263 504
590 564 351
782 324 417
461 250 754
517 518 899
43 681 837
302 741 867
479 776 658
68 134 964
604 383 864
101 558 280
761 668 188
591 402 792
742 519 995
585 12 88
58 257 883
612 73 360
549 153 464
436 444 782
19 594 835
417 202 119
649 464 470
243 99 949
518 434 184
87 2 188
527 287 868
383 88 182
385 678 281
197 748 129
437 678 178
490 218 474
208 433 689
462 218 207
560 689 234
587 654 621
698 676 687
203 228 262
166 379 937
548 188 245
518 290 345
686 776 274
66 78 761
45 155 84
318 422 839
566 398 109
296 540 62
191 768 610
179 195 464
593 133 109
790 129 124
133 785 469
401 546 168
248 68 497
577 569 18
727 537 84
592 415 33
423 396 319
564 439 717
775 103 168
270 668 97
436 108 67
443 23 843
427 87 453
708 404 799
531 156 719
781 144 340
435 764 280
123 740 880
755 251 988
412 481 376
441 687 969
758 742 583
269 396 274
86 53 485
522 678 142
195 735 265
461 166 988
161 515 173
74 271 84
219 746 225
487 233 718
233 266 913
688 744 526
223 382 963
43 441 933
746 24 366
453 25 158
309 187 841
634 304 721
751 790 543
236 366 455
289 108 487
334 362 848
491 68 163
141 622 818
146 577 518
26 65 367
151 2 819
318 517 506
566 105 493
687 470 992
40 423 637
535 627 139
509 775 558
321 510 581
105 582 669
23 58 751
425 52 766
650 441 712
38 683 131
653 185 116
139 356 3
95 520 50
151 107 748
404 649 444
40 679 25
301 535 654
489 474 736
593 761 637
99 165 403
315 442 148
448 125 151
654 542 870
141 572 779
355 627 469
511 116 909
49 280 114
459 513 228
101 359 834
658 280 322
189 528 741
398 464 587
157 361 686
692 188 879
604 186 182
477 712 50
671 413 740
284 368 24
676 599 447
297 223 642
697 429 920
156 178 296
59 469 683
314 645 911
203 136 40
139 787 825
565 68 393
558 147 773
286 791 164
293 425 943
675 83 53
354 717 685
375 282 715
13 274 898
122 527 661
783 411 57
448 367 250
798 42 9
576 745 991
357 649 240
344 281 443
327 697 810
494 644 741
15 298 629
733 788 279
315 94 523
379 637 787
653 144 545
330 433 75
84 426 526
179 616 907
436 603 709
538 775 684
162 393 344
239 156 942
664 530 297
538 653 819
722 204 790
500 621 269
311 483 599
306 784 582
148 247 39
137 779 447
530 486 782
747 437 915
604 406 302
778 229 621
664 289 19
401 3 596
176 93 357
57 447 153
199 444 886
625 703 915
607 548 731
783 650 81
339 557 227
449 555 499
636 588 763
58 93 179
408 43 502
279 329 762
193 452 451
140 712 98
162 47 567
662 610 740
797 63 709
782 350 293
154 74 298
394 406 614
420 288 486
291 631 469
403 438 371
184 687 816
111 363 565
739 716 161
313 494 309
785 421 424
792 700 478
410 584 892
620 291 695
183 95 389
133 293 313
651 488 184
246 734 424
552 775 142
590 638 607
121 318 784
271 23 915
223 86 599
505 20 522
579 284 807
553 206 123
271 332 35
178 272 799
457 232 683
329 77 951
417 162 710
495 350 691
266 373 478
201 411 868
686 535 322
732 413 456
496 746 118
694 462 474
753 47 605
427 329 585
324 395 309
497 626 76
531 795 358
327 304 860
85 751 330
127 673 650
371 740 612
423 758 187
648 306 116
406 70 251
712 710 976
26 107 863
513 212 225
131 148 307
779 414 216
614 377 306
11 619 759
330 511 317
551 335 394
164 402 886
206 548 643
532 738 696
194 376 836
287 99 834
38 123 579
407 449 890
552 215 17
22 242 44
206 209 734
544 115 995
612 576 448
770 730 255
585 757 364
612 81 189
294 395 332
124 556 283
53 72 701
629 63 915
321 192 579
624 344 114
420 656 719
483 163 238
395 481 45
346 643 913
267 295 553
739 56 629
565 104 224
56 290 87
351 377 285
561 370 154
496 308 434
412 105 538
9 708 284
143 309 289
678 386 14
125 753 661
243 119 258
136 360 981
442 119 230
193 740 758
688 672 689
54 698 942
577 695 881
53 342 113
263 766 846
179 68 790
226 475 942
226 796 630
388 700 213
137 544 433
431 193 981
232 157 978
757 395 224
499 296 437
195 17 881
111 333 380
735 642 344
639 37 841
742 678 190
681 528 697
469 121 172
241 686 410
364 495 29
160 531 779
248 136 927
534 106 501
510 114 591
19 654 68
538 8 104
496 104 877
593 317 468
106 152 822
149 496 977
123 492 399
585 207 940
284 637 779
700 172 633
30 672 912
600 472 117
158 507 57
347 464 702
71 80 955
16 14 374
739 727 500
336 402 11
338 109 173
517 524 878
396 508 928
199 448 765
405 246 210
594 553 267
798 386 884
757 372 463
710 274 99
366 715 366
27 192 140
155 502 371
419 350 865
768 35 105
598 789 556
498 519 546
412 318 207
365 666 199
204 361 460
80 481 532
441 250 110
406 87 620
607 400 259
508 155 784
199 454 65
14 0 335
769 129 166
344 35 511
656 123 132
699 47 437
361 259 990
721 363 837
141 632 474
132 466 138
415 608 630
228 697 532
136 392 846
397 313 973
260 325 782
706 468 549
489 575 117
511 91 98
117 369 926
570 19 842
393 127 210
547 196 118
240 180 137
